,wd,ws,freq_val
624.0,135.0,6.0,0.0005105809759701038
625.0,135.0,7.0,0.00043996871333594055
626.0,135.0,8.0,0.00040737843827401903
627.0,135.0,9.0,0.0003584930256811367
628.0,135.0,10.0,0.00028788076304697344
629.0,135.0,11.0,0.00036935645070177727
630.0,135.0,12.0,0.00021726850041281016
631.0,135.0,13.0,0.0001412245252683266
632.0,135.0,14.0,0.00018467822535088863
633.0,135.0,15.0,0.00016838308781992787
634.0,135.0,16.0,0.00019010993786120888
635.0,135.0,17.0,0.00013036110024768608
636.0,135.0,18.0,8.14756876548038e-05
637.0,135.0,19.0,5.974883761352279e-05
638.0,135.0,20.0,6.518055012384304e-05
639.0,135.0,21.0,7.06122626341633e-05
640.0,135.0,22.0,7.06122626341633e-05
641.0,135.0,23.0,3.802198757224178e-05
642.0,135.0,24.0,3.259027506192152e-05
643.0,135.0,25.0,5.431712510320254e-05
644.0,140.0,3.0,0.0006355103637074697
645.0,140.0,4.0,0.0006409420762177899
646.0,140.0,5.0,0.0005540346760526659
647.0,140.0,6.0,0.0005648981010733064
648.0,140.0,7.0,0.0005051492634597836
649.0,140.0,8.0,0.0005051492634597836
650.0,140.0,9.0,0.0003150393255985747
651.0,140.0,10.0,0.00040737843827401903
652.0,140.0,11.0,0.00030417590057793423
653.0,140.0,12.0,0.00023899535045409116
654.0,140.0,13.0,0.00018467822535088863
655.0,140.0,14.0,0.00019010993786120888
656.0,140.0,15.0,0.00010863425020640508
657.0,140.0,16.0,0.00014665623777864684
658.0,140.0,17.0,0.00010863425020640508
659.0,140.0,18.0,4.888541259288228e-05
660.0,140.0,19.0,7.06122626341633e-05
661.0,140.0,20.0,7.06122626341633e-05
662.0,140.0,21.0,7.06122626341633e-05
663.0,140.0,22.0,9.233911267544432e-05
664.0,140.0,23.0,6.518055012384304e-05
665.0,140.0,24.0,2.1726850041281015e-05
666.0,140.0,25.0,2.1726850041281015e-05
667.0,145.0,3.0,0.0007332811888932343
668.0,145.0,4.0,0.0006518055012384304
669.0,145.0,5.0,0.0006029200886455482
670.0,145.0,6.0,0.0006518055012384304
671.0,145.0,7.0,0.0005268761135010646
672.0,145.0,8.0,0.0005105809759701038
673.0,145.0,9.0,0.00040737843827401903
674.0,145.0,10.0,0.00028788076304697344
675.0,145.0,11.0,0.00026072220049537216
676.0,145.0,12.0,0.00027701733802633295
677.0,145.0,13.0,0.0002227002129231304
678.0,145.0,14.0,0.00017381480033024812
679.0,145.0,15.0,0.00015751966279928736
680.0,145.0,16.0,0.00010863425020640508
681.0,145.0,17.0,0.00015208795028896711
682.0,145.0,18.0,9.233911267544432e-05
683.0,145.0,19.0,5.431712510320254e-05
684.0,145.0,20.0,7.06122626341633e-05
685.0,145.0,21.0,5.431712510320254e-05
686.0,145.0,22.0,5.431712510320254e-05
687.0,145.0,23.0,8.690740016512406e-05
688.0,145.0,24.0,6.518055012384304e-05
689.0,145.0,25.0,2.1726850041281015e-05
690.0,150.0,3.0,0.0005377395385217052
691.0,150.0,4.0,0.0006952592013209925
692.0,150.0,5.0,0.0006952592013209925
693.0,150.0,6.0,0.0007387129014035545
694.0,150.0,7.0,0.0005703298135836266
695.0,150.0,8.0,0.0005920566636249076
696.0,150.0,9.0,0.000385651588232738
697.0,150.0,10.0,0.000342197888150176
698.0,150.0,11.0,0.00032047103810889496
699.0,150.0,12.0,0.0003150393255985747
700.0,150.0,13.0,0.0002498587754747317
701.0,150.0,14.0,0.00018467822535088863
702.0,150.0,15.0,0.00017924651284056836
703.0,150.0,16.0,0.00015751966279928736
704.0,150.0,17.0,0.00016838308781992787
705.0,150.0,18.0,7.06122626341633e-05
706.0,150.0,19.0,0.00011406596271672534
707.0,150.0,20.0,4.345370008256203e-05
708.0,150.0,21.0,5.431712510320254e-05
709.0,150.0,22.0,7.06122626341633e-05
710.0,150.0,23.0,5.431712510320254e-05
711.0,150.0,24.0,4.345370008256203e-05
712.0,150.0,25.0,4.345370008256203e-05
713.0,155.0,3.0,0.000684395776300352
714.0,155.0,4.0,0.0006355103637074697
715.0,155.0,5.0,0.0006735323512797115
716.0,155.0,6.0,0.0006300786511971494
717.0,155.0,7.0,0.0006029200886455482
718.0,155.0,8.0,0.0004997175509494634
719.0,155.0,9.0,0.0004725589883978621
720.0,155.0,10.0,0.00032047103810889496
721.0,155.0,11.0,0.0003530613131708165
722.0,155.0,12.0,0.00027701733802633295
723.0,155.0,13.0,0.00023899535045409116
724.0,155.0,14.0,0.00020640507539216964
725.0,155.0,15.0,0.00021726850041281016
726.0,155.0,16.0,0.00013579281275800635
727.0,155.0,17.0,0.00014665623777864684
728.0,155.0,18.0,0.00015208795028896711
729.0,155.0,19.0,0.00019554165037152912
730.0,155.0,20.0,8.690740016512406e-05
731.0,155.0,21.0,8.14756876548038e-05
732.0,155.0,22.0,0.00011406596271672534
733.0,155.0,23.0,7.604397514448356e-05
734.0,155.0,24.0,6.518055012384304e-05
735.0,155.0,25.0,6.518055012384304e-05
736.0,160.0,3.0,0.0006300786511971494
737.0,160.0,4.0,0.000684395776300352
738.0,160.0,5.0,0.000684395776300352
739.0,160.0,6.0,0.0007658714639551558
740.0,160.0,7.0,0.0007115543388519532
741.0,160.0,8.0,0.0006518055012384304
742.0,160.0,9.0,0.0004779907009081823
743.0,160.0,10.0,0.0004888541259288229
744.0,160.0,11.0,0.00030960761308825447
745.0,160.0,12.0,0.00042367357580497977
746.0,160.0,13.0,0.000298744188067614
747.0,160.0,14.0,0.0002227002129231304
748.0,160.0,15.0,0.0002715856255160127
749.0,160.0,16.0,0.00024442706296441143
750.0,160.0,17.0,0.00021183678790248988
751.0,160.0,18.0,0.00010863425020640508
752.0,160.0,19.0,0.00017924651284056836
753.0,160.0,20.0,0.00017381480033024812
754.0,160.0,21.0,0.00010320253769608482
755.0,160.0,22.0,0.0001412245252683266
756.0,160.0,23.0,5.974883761352279e-05
757.0,160.0,24.0,0.00015208795028896711
758.0,160.0,25.0,7.06122626341633e-05
759.0,165.0,3.0,0.000727849476382914
760.0,165.0,4.0,0.000749576326424195
761.0,165.0,5.0,0.0008147568765480381
762.0,165.0,6.0,0.0007984617390170773
763.0,165.0,7.0,0.0008038934515273976
764.0,165.0,8.0,0.0005866249511145874
765.0,165.0,9.0,0.0005486029635423457
766.0,165.0,10.0,0.0005377395385217052
767.0,165.0,11.0,0.0005051492634597836
768.0,165.0,12.0,0.0003584930256811367
769.0,165.0,13.0,0.00039108330074305825
770.0,165.0,14.0,0.0003747881632120975
771.0,165.0,15.0,0.00026072220049537216
772.0,165.0,16.0,0.00023899535045409116
773.0,165.0,17.0,0.00021726850041281016
774.0,165.0,18.0,0.0001412245252683266
775.0,165.0,19.0,0.0002227002129231304
776.0,165.0,20.0,0.00015208795028896711
777.0,165.0,21.0,0.00011406596271672534
778.0,165.0,22.0,0.00010863425020640508
779.0,165.0,23.0,0.0001412245252683266
780.0,165.0,24.0,8.14756876548038e-05
781.0,165.0,25.0,4.345370008256203e-05
782.0,170.0,3.0,0.0006355103637074697
783.0,170.0,4.0,0.0007604397514448355
784.0,170.0,5.0,0.0008256203015686786
785.0,170.0,6.0,0.0007984617390170773
786.0,170.0,7.0,0.000983139964367966
787.0,170.0,8.0,0.0007332811888932343
788.0,170.0,9.0,0.0005703298135836266
789.0,170.0,10.0,0.0004997175509494634
790.0,170.0,11.0,0.0004997175509494634
791.0,170.0,12.0,0.0004128101507843393
792.0,170.0,13.0,0.00033676617563985575
793.0,170.0,14.0,0.000298744188067614
794.0,170.0,15.0,0.00024442706296441143
795.0,170.0,16.0,0.00016838308781992787
796.0,170.0,17.0,0.0002498587754747317
797.0,170.0,18.0,0.0002009733628818494
798.0,170.0,19.0,0.0002009733628818494
799.0,170.0,20.0,0.00019010993786120888
800.0,170.0,21.0,0.0001412245252683266
801.0,170.0,22.0,0.00010863425020640508
802.0,170.0,23.0,0.00010863425020640508
803.0,170.0,24.0,0.0001629513753096076
804.0,170.0,25.0,0.00010320253769608482
805.0,175.0,3.0,0.0007604397514448355
806.0,175.0,4.0,0.0009668448268370051
807.0,175.0,5.0,0.0008527788641202799
808.0,175.0,6.0,0.0010537522270021291
809.0,175.0,7.0,0.0009559814018163646
810.0,175.0,8.0,0.0008908008516925216
811.0,175.0,9.0,0.0007550080389345153
812.0,175.0,10.0,0.000749576326424195
813.0,175.0,11.0,0.0005323078260113848
814.0,175.0,12.0,0.0006681006387693913
815.0,175.0,13.0,0.0005051492634597836
816.0,175.0,14.0,0.00046712727588754183
817.0,175.0,15.0,0.00032047103810889496
818.0,175.0,16.0,0.0003313344631295355
819.0,175.0,17.0,0.0002715856255160127
820.0,175.0,18.0,0.00023356363794377092
821.0,175.0,19.0,0.00019554165037152912
822.0,175.0,20.0,0.00011949767522704558
823.0,175.0,21.0,0.00015208795028896711
824.0,175.0,22.0,0.00011406596271672534
825.0,175.0,23.0,0.00014665623777864684
826.0,175.0,24.0,0.00010320253769608482
827.0,175.0,25.0,0.00011949767522704558
828.0,180.0,3.0,0.0008745057141615609
829.0,180.0,4.0,0.0009070959892234823
830.0,180.0,5.0,0.0010211619519402077
831.0,180.0,6.0,0.0009722765393473254
832.0,180.0,7.0,0.0009342545517750837
833.0,180.0,8.0,0.0008799374266718811
834.0,180.0,9.0,0.0008799374266718811
835.0,180.0,10.0,0.0008419154390996393
836.0,180.0,11.0,0.0007821666014861165
837.0,180.0,12.0,0.0007006909138313127
838.0,180.0,13.0,0.0005323078260113848
839.0,180.0,14.0,0.0006192152261765089
840.0,180.0,15.0,0.00045083213835658104
841.0,180.0,16.0,0.0004182418632946595
842.0,180.0,17.0,0.00034762960066049624
843.0,180.0,18.0,0.00034762960066049624
844.0,180.0,19.0,0.00017924651284056836
845.0,180.0,20.0,0.0002715856255160127
846.0,180.0,21.0,0.0002933124755572937
847.0,180.0,22.0,0.00016838308781992787
848.0,180.0,23.0,0.0001412245252683266
849.0,180.0,24.0,0.0001629513753096076
850.0,180.0,25.0,9.233911267544432e-05
851.0,185.0,3.0,0.0008038934515273976
852.0,185.0,4.0,0.0008799374266718811
853.0,185.0,5.0,0.0009885716768782862
854.0,185.0,6.0,0.0009179594142441229
855.0,185.0,7.0,0.0009940033893886065
856.0,185.0,8.0,0.0009288228392647634
857.0,185.0,9.0,0.001135227914656933
858.0,185.0,10.0,0.0008636422891409204
859.0,185.0,11.0,0.0007984617390170773
860.0,185.0,12.0,0.000749576326424195
861.0,185.0,13.0,0.0007984617390170773
862.0,185.0,14.0,0.0005866249511145874
863.0,185.0,15.0,0.0006083518011558685
864.0,185.0,16.0,0.0006300786511971494
865.0,185.0,17.0,0.00038021987572241776
866.0,185.0,18.0,0.0002933124755572937
867.0,185.0,19.0,0.00019554165037152912
868.0,185.0,20.0,0.00021726850041281016
869.0,185.0,21.0,0.0002498587754747317
870.0,185.0,22.0,0.00019554165037152912
871.0,185.0,23.0,0.00020640507539216964
872.0,185.0,24.0,0.00021183678790248988
873.0,185.0,25.0,7.06122626341633e-05
874.0,190.0,3.0,0.0008527788641202799
875.0,190.0,4.0,0.0009722765393473254
876.0,190.0,5.0,0.0009722765393473254
877.0,190.0,6.0,0.001113501064615652
878.0,190.0,7.0,0.0009885716768782862
879.0,190.0,8.0,0.0009722765393473254
880.0,190.0,9.0,0.001178681614739495
881.0,190.0,10.0,0.0009722765393473254
882.0,190.0,11.0,0.0009451179767957242
883.0,190.0,12.0,0.0010374570894711684
884.0,190.0,13.0,0.0009614131143266849
885.0,190.0,14.0,0.0009125277017338027
886.0,190.0,15.0,0.0007658714639551558
887.0,190.0,16.0,0.0006246469386868292
888.0,190.0,17.0,0.0005594663885629861
889.0,190.0,18.0,0.0004182418632946595
890.0,190.0,19.0,0.00034762960066049624
891.0,190.0,20.0,0.0002498587754747317
892.0,190.0,21.0,0.0002933124755572937
893.0,190.0,22.0,0.0002498587754747317
894.0,190.0,23.0,0.00017924651284056836
895.0,190.0,24.0,0.00013036110024768608
896.0,190.0,25.0,0.00012492938773736584
897.0,195.0,3.0,0.000706122626341633
898.0,195.0,4.0,0.0008582105766306001
899.0,195.0,5.0,0.0009559814018163646
900.0,195.0,6.0,0.0009559814018163646
901.0,195.0,7.0,0.0012438621648633381
902.0,195.0,8.0,0.0014013818276626254
903.0,195.0,9.0,0.001325337852518142
904.0,195.0,10.0,0.0012492938773736584
905.0,195.0,11.0,0.0011895450397601355
906.0,195.0,12.0,0.00107004736453309
907.0,195.0,13.0,0.0011732499022291747
908.0,195.0,14.0,0.0009233911267544432
909.0,195.0,15.0,0.0009342545517750837
910.0,195.0,16.0,0.0007984617390170773
911.0,195.0,17.0,0.000727849476382914
912.0,195.0,18.0,0.0004997175509494634
913.0,195.0,19.0,0.0005214444009907443
914.0,195.0,20.0,0.000342197888150176
915.0,195.0,21.0,0.00030417590057793423
916.0,195.0,22.0,0.00023899535045409116
917.0,195.0,23.0,0.00015751966279928736
918.0,195.0,24.0,0.00018467822535088863
919.0,195.0,25.0,0.00012492938773736584
920.0,200.0,3.0,0.0008419154390996393
921.0,200.0,4.0,0.0010374570894711684
922.0,200.0,5.0,0.001026593664450528
923.0,200.0,6.0,0.0011406596271672533
924.0,200.0,7.0,0.0012547255898839786
925.0,200.0,8.0,0.001347064702559423
926.0,200.0,9.0,0.0013579281275800635
927.0,200.0,10.0,0.0011841133272498152
928.0,200.0,11.0,0.0012927475774562203
929.0,200.0,12.0,0.0011406596271672533
930.0,200.0,13.0,0.00107004736453309
931.0,200.0,14.0,0.001113501064615652
932.0,200.0,15.0,0.0009016642767131621
933.0,200.0,16.0,0.0009070959892234823
934.0,200.0,17.0,0.0008147568765480381
935.0,200.0,18.0,0.0005811932386042671
936.0,200.0,19.0,0.0004616955633772216
937.0,200.0,20.0,0.0005214444009907443
938.0,200.0,21.0,0.0004128101507843393
939.0,200.0,22.0,0.0002933124755572937
940.0,200.0,23.0,0.00017924651284056836
941.0,200.0,24.0,0.00017924651284056836
942.0,200.0,25.0,0.00015208795028896711
943.0,205.0,3.0,0.0007604397514448355
944.0,205.0,4.0,0.0009288228392647634
945.0,205.0,5.0,0.001309042714987181
946.0,205.0,6.0,0.0011895450397601355
947.0,205.0,7.0,0.0013796549776213445
948.0,205.0,8.0,0.0013362012775387825
949.0,205.0,9.0,0.0015914917655238344
950.0,205.0,10.0,0.001455698952765828
951.0,205.0,11.0,0.0011732499022291747
952.0,205.0,12.0,0.0014285403902142267
953.0,205.0,13.0,0.0011406596271672533
954.0,205.0,14.0,0.0012275670273323774
955.0,205.0,15.0,0.0011243644896362925
956.0,205.0,16.0,0.0009614131143266849
957.0,205.0,17.0,0.0009179594142441229
958.0,205.0,18.0,0.0007930300265067571
959.0,205.0,19.0,0.0007550080389345153
960.0,205.0,20.0,0.000597488376135228
961.0,205.0,21.0,0.0005051492634597836
962.0,205.0,22.0,0.00036935645070177727
963.0,205.0,23.0,0.00032047103810889496
964.0,205.0,24.0,0.0002009733628818494
965.0,205.0,25.0,0.00019554165037152912
966.0,210.0,3.0,0.0007224177638725938
967.0,210.0,4.0,0.0009777082518576457
968.0,210.0,5.0,0.0011243644896362925
969.0,210.0,6.0,0.0012058401772910964
970.0,210.0,7.0,0.0015317429279103115
971.0,210.0,8.0,0.0013850866901316647
972.0,210.0,9.0,0.0015317429279103115
973.0,210.0,10.0,0.0015100160778690305
974.0,210.0,11.0,0.0014394038152348671
975.0,210.0,12.0,0.001412245252683266
976.0,210.0,13.0,0.0013307695650284623
977.0,210.0,14.0,0.0013416329900491028
978.0,210.0,15.0,0.0011406596271672533
979.0,210.0,16.0,0.0011460913396775735
980.0,210.0,17.0,0.0011080693521053318
981.0,210.0,18.0,0.0011243644896362925
982.0,210.0,19.0,0.0008473471516099595
983.0,210.0,20.0,0.0007767348889757962
984.0,210.0,21.0,0.0004616955633772216
985.0,210.0,22.0,0.0004128101507843393
986.0,210.0,23.0,0.000342197888150176
987.0,210.0,24.0,0.00028788076304697344
988.0,210.0,25.0,0.00017381480033024812
989.0,215.0,3.0,0.0008527788641202799
990.0,215.0,4.0,0.0010428888019814887
991.0,215.0,5.0,0.001178681614739495
992.0,215.0,6.0,0.001309042714987181
993.0,215.0,7.0,0.0015534697779515925
994.0,215.0,8.0,0.0014665623777864686
995.0,215.0,9.0,0.0015969234780341547
996.0,215.0,10.0,0.001542606352930952
997.0,215.0,11.0,0.00149915265284839
998.0,215.0,12.0,0.001433972102724547
999.0,215.0,13.0,0.0015697649154825532
1000.0,215.0,14.0,0.001412245252683266
1001.0,215.0,15.0,0.0011732499022291747
1002.0,215.0,16.0,0.0011460913396775735
1003.0,215.0,17.0,0.0012329987398426976
1004.0,215.0,18.0,0.0011080693521053318
1005.0,215.0,19.0,0.0009233911267544432
1006.0,215.0,20.0,0.0007658714639551558
1007.0,215.0,21.0,0.0007169860513622735
1008.0,215.0,22.0,0.0004616955633772216
1009.0,215.0,23.0,0.000342197888150176
1010.0,215.0,24.0,0.00021726850041281016
1011.0,215.0,25.0,0.00014665623777864684
1012.0,220.0,3.0,0.0007930300265067571
1013.0,220.0,4.0,0.0009233911267544432
1014.0,220.0,5.0,0.0013144744274975013
1015.0,220.0,6.0,0.0015263112153999913
1016.0,220.0,7.0,0.001520879502889671
1017.0,220.0,8.0,0.001477425802807109
1018.0,220.0,9.0,0.001477425802807109
1019.0,220.0,10.0,0.0015154477903793508
1020.0,220.0,11.0,0.0014013818276626254
1021.0,220.0,12.0,0.0016132186155651154
1022.0,220.0,13.0,0.001580628340503194
1023.0,220.0,14.0,0.0014882892278277496
1024.0,220.0,15.0,0.0013144744274975013
1025.0,220.0,16.0,0.0013144744274975013
1026.0,220.0,17.0,0.0011841133272498152
1027.0,220.0,18.0,0.0009233911267544432
1028.0,220.0,19.0,0.0009288228392647634
1029.0,220.0,20.0,0.0008473471516099595
1030.0,220.0,21.0,0.0006029200886455482
1031.0,220.0,22.0,0.0004345370008256203
1032.0,220.0,23.0,0.0003259027506192152
1033.0,220.0,24.0,0.00013036110024768608
1034.0,220.0,25.0,0.00012492938773736584
1035.0,225.0,3.0,0.0007441446139138748
1036.0,225.0,4.0,0.001113501064615652
1037.0,225.0,5.0,0.0011515230521878938
1038.0,225.0,6.0,0.0014665623777864686
1039.0,225.0,7.0,0.0014719940902967888
1040.0,225.0,8.0,0.001433972102724547
1041.0,225.0,9.0,0.0013850866901316647
1042.0,225.0,10.0,0.0016077869030547952
1043.0,225.0,11.0,0.0014448355277451876
1044.0,225.0,12.0,0.0015371746404206318
1045.0,225.0,13.0,0.0014176769651935862
1046.0,225.0,14.0,0.0014665623777864686
1047.0,225.0,15.0,0.0014285403902142267
1048.0,225.0,16.0,0.0014231086777039064
1049.0,225.0,17.0,0.0010754790770434103
1050.0,225.0,18.0,0.0010428888019814887
1051.0,225.0,19.0,0.0007115543388519532
1052.0,225.0,20.0,0.0005105809759701038
1053.0,225.0,21.0,0.00046712727588754183
1054.0,225.0,22.0,0.00033676617563985575
1055.0,225.0,23.0,0.00016838308781992787
1056.0,225.0,24.0,0.00011949767522704558
1057.0,225.0,25.0,0.00011406596271672534
1058.0,230.0,3.0,0.0007930300265067571
1059.0,230.0,4.0,0.0010102985269195672
1060.0,230.0,5.0,0.0012927475774562203
1061.0,230.0,6.0,0.0015154477903793508
1062.0,230.0,7.0,0.0015914917655238344
1063.0,230.0,8.0,0.0015534697779515925
1064.0,230.0,9.0,0.0015263112153999913
1065.0,230.0,10.0,0.0014285403902142267
1066.0,230.0,11.0,0.0016458088906270369
1067.0,230.0,12.0,0.001347064702559423
1068.0,230.0,13.0,0.0013796549776213445
1069.0,230.0,14.0,0.0014176769651935862
1070.0,230.0,15.0,0.0012655890149046191
1071.0,230.0,16.0,0.0010374570894711684
1072.0,230.0,17.0,0.001026593664450528
1073.0,230.0,18.0,0.000749576326424195
1074.0,230.0,19.0,0.0007332811888932343
1075.0,230.0,20.0,0.0005431712510320254
1076.0,230.0,21.0,0.0003150393255985747
1077.0,230.0,22.0,0.00021183678790248988
1078.0,230.0,23.0,0.00010320253769608482
1079.0,230.0,24.0,8.690740016512406e-05
1080.0,230.0,25.0,6.518055012384304e-05
1081.0,235.0,3.0,0.0007930300265067571
1082.0,235.0,4.0,0.001004866814409247
1083.0,235.0,5.0,0.001178681614739495
1084.0,235.0,6.0,0.001325337852518142
1085.0,235.0,7.0,0.001580628340503194
1086.0,235.0,8.0,0.0015697649154825532
1087.0,235.0,9.0,0.0014013818276626254
1088.0,235.0,10.0,0.0012927475774562203
1089.0,235.0,11.0,0.0013524964150697432
1090.0,235.0,12.0,0.0010320253769608482
1091.0,235.0,13.0,0.0012329987398426976
1092.0,235.0,14.0,0.0012221353148220572
1093.0,235.0,15.0,0.0010102985269195672
1094.0,235.0,16.0,0.0008147568765480381
1095.0,235.0,17.0,0.0006898274888106722
1096.0,235.0,18.0,0.0007441446139138748
1097.0,235.0,19.0,0.0005431712510320254
1098.0,235.0,20.0,0.0003747881632120975
1099.0,235.0,21.0,0.0002715856255160127
1100.0,235.0,22.0,0.0001629513753096076
1101.0,235.0,23.0,0.00010320253769608482
1102.0,235.0,24.0,4.345370008256203e-05
1103.0,235.0,25.0,2.715856255160127e-05
1104.0,240.0,3.0,0.0008310520140789988
1105.0,240.0,4.0,0.0009722765393473254
1106.0,240.0,5.0,0.0011189327771259723
1107.0,240.0,6.0,0.0013579281275800635
1108.0,240.0,7.0,0.0015371746404206318
1109.0,240.0,8.0,0.001347064702559423
1110.0,240.0,9.0,0.0012492938773736584
1111.0,240.0,10.0,0.0014285403902142267
1112.0,240.0,11.0,0.0012438621648633381
1113.0,240.0,12.0,0.0011678181897188545
1114.0,240.0,13.0,0.0011297962021466128
1115.0,240.0,14.0,0.001156954764698214
1116.0,240.0,15.0,0.0009994351018989267
1117.0,240.0,16.0,0.000706122626341633
1118.0,240.0,17.0,0.0005866249511145874
1119.0,240.0,18.0,0.0005268761135010646
1120.0,240.0,19.0,0.00042910528831530007
1121.0,240.0,20.0,0.000298744188067614
1122.0,240.0,21.0,0.00015751966279928736
1123.0,240.0,22.0,0.0001412245252683266
1124.0,240.0,23.0,7.604397514448356e-05
1125.0,240.0,24.0,1.629513753096076e-05
1126.0,240.0,25.0,1.629513753096076e-05
1127.0,245.0,3.0,0.0008147568765480381
1128.0,245.0,4.0,0.0009342545517750837
1129.0,245.0,5.0,0.0011460913396775735
1130.0,245.0,6.0,0.0014013818276626254
1131.0,245.0,7.0,0.001347064702559423
1132.0,245.0,8.0,0.0012547255898839786
1133.0,245.0,9.0,0.0013524964150697432
1134.0,245.0,10.0,0.0014448355277451876
1135.0,245.0,11.0,0.001178681614739495
1136.0,245.0,12.0,0.0011678181897188545
1137.0,245.0,13.0,0.0011732499022291747
1138.0,245.0,14.0,0.0009505496893060444
1139.0,245.0,15.0,0.0006735323512797115
1140.0,245.0,16.0,0.0006409420762177899
1141.0,245.0,17.0,0.0004997175509494634
1142.0,245.0,18.0,0.0002552904879850519
1143.0,245.0,19.0,0.00027701733802633295
1144.0,245.0,20.0,0.00020640507539216964
1145.0,245.0,21.0,0.00013036110024768608
1146.0,245.0,22.0,3.802198757224178e-05
1147.0,245.0,23.0,5.431712510320254e-05
1148.0,245.0,24.0,2.1726850041281015e-05
1149.0,245.0,25.0,5.431712510320254e-06
1150.0,250.0,3.0,0.0008201885890583583
1151.0,250.0,4.0,0.0008908008516925216
1152.0,250.0,5.0,0.001026593664450528
1153.0,250.0,6.0,0.0013633598400903837
1154.0,250.0,7.0,0.0012710207274149394
1155.0,250.0,8.0,0.0012981792899665406
1156.0,250.0,9.0,0.0013633598400903837
1157.0,250.0,10.0,0.0012764524399252596
1158.0,250.0,11.0,0.0011678181897188545
1159.0,250.0,12.0,0.001216703602311737
1160.0,250.0,13.0,0.0008636422891409204
1161.0,250.0,14.0,0.0010211619519402077
1162.0,250.0,15.0,0.0007332811888932343
1163.0,250.0,16.0,0.0005323078260113848
1164.0,250.0,17.0,0.0003530613131708165
1165.0,250.0,18.0,0.00027701733802633295
1166.0,250.0,19.0,0.00024442706296441143
1167.0,250.0,20.0,0.00019010993786120888
1168.0,250.0,21.0,7.604397514448356e-05
1169.0,250.0,22.0,7.06122626341633e-05
1170.0,250.0,23.0,4.345370008256203e-05
1171.0,250.0,24.0,2.1726850041281015e-05
1172.0,250.0,25.0,5.431712510320254e-06
1173.0,255.0,3.0,0.0007115543388519532
1174.0,255.0,4.0,0.0009233911267544432
1175.0,255.0,5.0,0.0011406596271672533
1176.0,255.0,6.0,0.001113501064615652
1177.0,255.0,7.0,0.0012058401772910964
1178.0,255.0,8.0,0.0012112718898014167
1179.0,255.0,9.0,0.0014231086777039064
1180.0,255.0,10.0,0.0012384304523530179
1181.0,255.0,11.0,0.0011080693521053318
1182.0,255.0,12.0,0.0010537522270021291
1183.0,255.0,13.0,0.0008093251640377178
1184.0,255.0,14.0,0.0007658714639551558
1185.0,255.0,15.0,0.0006029200886455482
1186.0,255.0,16.0,0.0004019467257636988
1187.0,255.0,17.0,0.000342197888150176
1188.0,255.0,18.0,0.00030417590057793423
1189.0,255.0,19.0,0.00023356363794377092
1190.0,255.0,20.0,0.00011949767522704558
1191.0,255.0,21.0,9.777082518576456e-05
1192.0,255.0,22.0,3.802198757224178e-05
1193.0,255.0,23.0,5.431712510320254e-05
1194.0,255.0,24.0,4.345370008256203e-05
1195.0,255.0,25.0,1.629513753096076e-05
1196.0,260.0,3.0,0.0006463737887281102
1197.0,260.0,4.0,0.0009614131143266849
1198.0,260.0,5.0,0.0010809107895537306
1199.0,260.0,6.0,0.0012275670273323774
1200.0,260.0,7.0,0.0012438621648633381
1201.0,260.0,8.0,0.0013307695650284623
1202.0,260.0,9.0,0.0012655890149046191
1203.0,260.0,10.0,0.00107004736453309
1204.0,260.0,11.0,0.0011297962021466128
1205.0,260.0,12.0,0.0009070959892234823
1206.0,260.0,13.0,0.0007767348889757962
1207.0,260.0,14.0,0.0008690740016512406
1208.0,260.0,15.0,0.0006681006387693913
1209.0,260.0,16.0,0.0004616955633772216
1210.0,260.0,17.0,0.0003259027506192152
1211.0,260.0,18.0,0.00021726850041281016
1212.0,260.0,19.0,0.00011406596271672534
1213.0,260.0,20.0,7.604397514448356e-05
1214.0,260.0,21.0,4.888541259288228e-05
1215.0,260.0,22.0,4.345370008256203e-05
1216.0,260.0,23.0,5.431712510320254e-05
1217.0,260.0,24.0,2.1726850041281015e-05
1218.0,260.0,25.0,2.1726850041281015e-05
1219.0,265.0,3.0,0.0007115543388519532
1220.0,265.0,4.0,0.0008908008516925216
1221.0,265.0,5.0,0.0009342545517750837
1222.0,265.0,6.0,0.0011460913396775735
1223.0,265.0,7.0,0.0012492938773736584
1224.0,265.0,8.0,0.0013959501151523052
1225.0,265.0,9.0,0.0013524964150697432
1226.0,265.0,10.0,0.0012275670273323774
1227.0,265.0,11.0,0.0008908008516925216
1228.0,265.0,12.0,0.0009342545517750837
1229.0,265.0,13.0,0.0008147568765480381
1230.0,265.0,14.0,0.0008908008516925216
1231.0,265.0,15.0,0.000662668926259071
1232.0,265.0,16.0,0.00045083213835658104
1233.0,265.0,17.0,0.00033676617563985575
1234.0,265.0,18.0,0.0002552904879850519
1235.0,265.0,19.0,0.00019010993786120888
1236.0,265.0,20.0,0.00011949767522704558
1237.0,265.0,21.0,7.06122626341633e-05
1238.0,265.0,22.0,7.06122626341633e-05
1239.0,265.0,23.0,3.802198757224178e-05
1240.0,265.0,24.0,3.802198757224178e-05
1241.0,265.0,25.0,1.629513753096076e-05
1242.0,270.0,3.0,0.0007604397514448355
1243.0,270.0,4.0,0.0008147568765480381
1244.0,270.0,5.0,0.0009994351018989267
1245.0,270.0,6.0,0.0011026376395950116
1246.0,270.0,7.0,0.0012981792899665406
